IDADE;SEXO;DOSE;UF;N
59;F;2ª Dose;42;2053
59;F;2ª Dose;43;5452
59;F;2ª Dose;50;6336
59;F;2ª Dose;51;849
59;F;2ª Dose;52;1965
59;F;2ª Dose;53;972
59;F;2ª Dose;99;7
59;F;2ª Dose;NA;328
59;F;Dose ;11;49
59;F;Dose ;12;14
59;F;Dose ;13;2
59;F;Dose ;14;20
59;F;Dose ;15;114
59;F;Dose ;16;15
59;F;Dose ;17;74
59;F;Dose ;21;253
59;F;Dose ;22;88
59;F;Dose ;23;52
59;F;Dose ;24;9
59;F;Dose ;25;188
59;F;Dose ;26;200
59;F;Dose ;27;122
59;F;Dose ;28;36
59;F;Dose ;29;367
59;F;Dose ;31;351
59;F;Dose ;32;98
59;F;Dose ;33;422
59;F;Dose ;35;1336
59;F;Dose ;41;216
59;F;Dose ;42;282
59;F;Dose ;43;455
59;F;Dose ;50;192
59;F;Dose ;51;255
59;F;Dose ;52;184
59;F;Dose ;53;31
59;F;Dose ;99;3
59;F;Dose ;NA;19
59;F;Dose Inicial ;25;23
59;F;Dose Inicial ;35;1
59;F;Única ;12;1
59;F;Única ;13;20
59;F;Única ;21;1
59;F;Única ;23;9
59;F;Única ;24;124
59;F;Única ;25;1
59;F;Única ;26;4
59;F;Única ;27;4
59;F;Única ;29;8
59;F;Única ;31;16
59;F;Única ;33;3
59;F;Única ;35;1024
59;F;Única ;41;19
59;F;Única ;42;29
59;F;Única ;43;3
59;F;Única ;50;1
59;F;Única ;51;1
59;F;Única ;52;1
59;F;Única ;53;2
59;F;Única ;99;1
59;F;Única ;NA;3
59;M;1ª Dose;11;6217
59;M;1ª Dose;12;2150
59;M;1ª Dose;13;9860
59;M;1ª Dose;14;1355
59;M;1ª Dose;15;21814
59;M;1ª Dose;16;1910
59;M;1ª Dose;17;4742
59;M;1ª Dose;21;17454
59;M;1ª Dose;22;11902
59;M;1ª Dose;23;17014
59;M;1ª Dose;24;13223
59;M;1ª Dose;25;14456
59;M;1ª Dose;26;25357
59;M;1ª Dose;27;10070
59;M;1ª Dose;28;6339
59;M;1ª Dose;29;47854
59;M;1ª Dose;31;89213
59;M;1ª Dose;32;17840
59;M;1ª Dose;33;67315
59;M;1ª Dose;35;187919
59;M;1ª Dose;41;54433
59;M;1ª Dose;42;31606
59;M;1ª Dose;43;59530
59;M;1ª Dose;50;11928
59;M;1ª Dose;51;12846
59;M;1ª Dose;52;27281
59;M;1ª Dose;53;10855
59;M;1ª Dose;99;151
59;M;1ª Dose;NA;4519
59;M;1ª Dose Revacinação ;11;5
59;M;2ª Dose;11;409
59;M;2ª Dose;12;536
59;M;2ª Dose;13;3456
59;M;2ª Dose;14;176
59;M;2ª Dose;15;6687
59;M;2ª Dose;16;344
59;M;2ª Dose;17;341
59;M;2ª Dose;21;1810
59;M;2ª Dose;22;562
59;M;2ª Dose;23;1067
59;M;2ª Dose;24;588
59;M;2ª Dose;25;1021
59;M;2ª Dose;26;1758
59;M;2ª Dose;27;1052
59;M;2ª Dose;28;230
59;M;2ª Dose;29;2535
59;M;2ª Dose;31;3175
59;M;2ª Dose;32;771
59;M;2ª Dose;33;5403
59;M;2ª Dose;35;10600
59;M;2ª Dose;41;1508
59;M;2ª Dose;42;1394
59;M;2ª Dose;43;2905
59;M;2ª Dose;50;5168
59;M;2ª Dose;51;689
59;M;2ª Dose;52;1316
59;M;2ª Dose;53;728
59;M;2ª Dose;99;4
59;M;2ª Dose;NA;301
59;M;Dose ;11;86
59;M;Dose ;12;18
59;M;Dose ;13;4
59;M;Dose ;14;22
59;M;Dose ;15;127
59;M;Dose ;16;9
59;M;Dose ;17;100
59;M;Dose ;21;214
59;M;Dose ;22;118
59;M;Dose ;23;71
59;M;Dose ;24;15
59;M;Dose ;25;239
59;M;Dose ;26;149
59;M;Dose ;27;101
59;M;Dose ;28;31
59;M;Dose ;29;453
59;M;Dose ;31;573
59;M;Dose ;32;119
59;M;Dose ;33;498
59;M;Dose ;35;1551
59;M;Dose ;41;371
59;M;Dose ;42;328
59;M;Dose ;43;622
59;M;Dose ;50;238
59;M;Dose ;51;349
59;M;Dose ;52;213
59;M;Dose ;53;33
59;M;Dose ;99;1
59;M;Dose ;NA;43
59;M;Dose Inicial ;25;16
59;M;Dose Inicial ;35;1
59;M;Dose Inicial ;52;1
59;M;Única ;13;21
59;M;Única ;14;1
59;M;Única ;15;1
59;M;Única ;17;1
59;M;Única ;22;2
59;M;Única ;23;3
59;M;Única ;24;156
59;M;Única ;25;5
59;M;Única ;26;5
59;M;Única ;27;2
59;M;Única ;29;9
59;M;Única ;31;8
59;M;Única ;33;4
59;M;Única ;35;1162
59;M;Única ;41;30
59;M;Única ;42;24
59;M;Única ;43;5
59;M;Única ;50;2
59;M;Única ;51;3
59;M;Única ;52;2
59;M;Única ;53;1
59;M;Única ;NA;8
60;F;1ª Dose;11;6729
60;F;1ª Dose;12;2650
60;F;1ª Dose;13;12162
60;F;1ª Dose;14;1641
60;F;1ª Dose;15;26227
60;F;1ª Dose;16;2279
60;F;1ª Dose;17;5675
60;F;1ª Dose;21;22779
60;F;1ª Dose;22;15161
60;F;1ª Dose;23;35244
60;F;1ª Dose;24;17674
60;F;1ª Dose;25;20876
60;F;1ª Dose;26;44101
60;F;1ª Dose;27;14421
60;F;1ª Dose;28;9380
60;F;1ª Dose;29;63965
60;F;1ª Dose;31;114543
60;F;1ª Dose;32;22107
60;F;1ª Dose;33;96624
60;F;1ª Dose;35;230289
60;F;1ª Dose;41;65583
60;F;1ª Dose;42;38851
60;F;1ª Dose;43;73175
60;F;1ª Dose;50;13610
60;F;1ª Dose;51;14646
60;F;1ª Dose;52;32694
60;F;1ª Dose;53;14501
60;F;1ª Dose;99;131
60;F;1ª Dose;NA;3779
60;F;2ª Dose;11;1111
60;F;2ª Dose;12;1370
60;F;2ª Dose;13;9339
60;F;2ª Dose;14;1127
60;F;2ª Dose;15;16762
60;F;2ª Dose;16;1494
60;F;2ª Dose;17;880
60;F;2ª Dose;21;5202
60;F;2ª Dose;22;1818
60;F;2ª Dose;23;5805
60;F;2ª Dose;24;2292
60;F;2ª Dose;25;7673
60;F;2ª Dose;26;8193
60;F;2ª Dose;27;7383
60;F;2ª Dose;28;691
60;F;2ª Dose;29;10587
60;F;2ª Dose;31;7639
60;F;2ª Dose;32;8755
60;F;2ª Dose;33;14170
60;F;2ª Dose;35;29422
60;F;2ª Dose;41;3123
60;F;2ª Dose;42;2087
60;F;2ª Dose;43;8969
60;F;2ª Dose;50;9228
60;F;2ª Dose;51;2448
60;F;2ª Dose;52;2819
60;F;2ª Dose;53;986
60;F;2ª Dose;99;18
60;F;2ª Dose;NA;654
60;F;2ª Dose Revacinação ;25;1
60;F;3ª Dose;31;15
60;F;Dose ;11;20
60;F;Dose ;12;9
60;F;Dose ;14;10
60;F;Dose ;15;28
60;F;Dose ;16;6
60;F;Dose ;17;31
60;F;Dose ;21;115
60;F;Dose ;22;28
60;F;Dose ;23;23
60;F;Dose ;24;7
60;F;Dose ;25;34
60;F;Dose ;26;59
60;F;Dose ;27;50
60;F;Dose ;28;12
60;F;Dose ;29;164
60;F;Dose ;31;96
60;F;Dose ;32;49
60;F;Dose ;33;213
60;F;Dose ;35;577
60;F;Dose ;41;85
60;F;Dose ;42;121
60;F;Dose ;43;183
60;F;Dose ;50;133
60;F;Dose ;51;75
60;F;Dose ;52;77
60;F;Dose ;53;17
60;F;Dose ;NA;11
60;F;Única ;13;26
60;F;Única ;23;2
60;F;Única ;24;47
60;F;Única ;26;5
60;F;Única ;29;3
60;F;Única ;31;6
60;F;Única ;33;2
60;F;Única ;35;407
60;F;Única ;41;53
60;F;Única ;42;19
60;F;Única ;43;2
60;F;Única ;50;1
60;F;Única ;53;1
60;I;1ª Dose;35;1
60;M;1ª Dose;11;7187
60;M;1ª Dose;12;2502
60;M;1ª Dose;13;11714
60;M;1ª Dose;14;1662
60;M;1ª Dose;15;25292
60;M;1ª Dose;16;2121
60;M;1ª Dose;17;5591
60;M;1ª Dose;21;20464
60;M;1ª Dose;22;13164
60;M;1ª Dose;23;28859
60;M;1ª Dose;24;15471
60;M;1ª Dose;25;17580
60;M;1ª Dose;26;34995
60;M;1ª Dose;27;11612
60;M;1ª Dose;28;7840
60;M;1ª Dose;29;55992
60;M;1ª Dose;31;102788
60;M;1ª Dose;32;19657
60;M;1ª Dose;33;79260
60;M;1ª Dose;35;197834
60;M;1ª Dose;41;56729
60;M;1ª Dose;42;34918
60;M;1ª Dose;43;65008
60;M;1ª Dose;50;12491
60;M;1ª Dose;51;14932
60;M;1ª Dose;52;29486
60;M;1ª Dose;53;11564
60;M;1ª Dose;99;159
60;M;1ª Dose;NA;5306
60;M;1ª Dose Revacinação ;11;1
60;M;2ª Dose;11;1219
60;M;2ª Dose;12;1293
60;M;2ª Dose;13;8649
60;M;2ª Dose;14;1058
60;M;2ª Dose;15;15381
60;M;2ª Dose;16;1299
60;M;2ª Dose;17;809
60;M;2ª Dose;21;4627
60;M;2ª Dose;22;1588
60;M;2ª Dose;23;4250
60;M;2ª Dose;24;1952
60;M;2ª Dose;25;5982
60;M;2ª Dose;26;5970
60;M;2ª Dose;27;5764
60;M;2ª Dose;28;496
60;M;2ª Dose;29;9041
60;M;2ª Dose;31;5584
60;M;2ª Dose;32;7130
60;M;2ª Dose;33;9820
60;M;2ª Dose;35;16284
60;M;2ª Dose;41;2129
60;M;2ª Dose;42;1503
60;M;2ª Dose;43;6481
60;M;2ª Dose;50;7738
60;M;2ª Dose;51;2377
60;M;2ª Dose;52;2167
60;M;2ª Dose;53;780
60;M;2ª Dose;99;18
60;M;2ª Dose;NA;803
60;M;2ª Dose Revacinação ;25;2
60;M;3ª Dose;31;13
60;M;3ª Dose;32;2
60;M;3ª Dose;35;1
60;M;Dose ;11;28
60;M;Dose ;12;6
60;M;Dose ;14;8
60;M;Dose ;15;51
60;M;Dose ;16;6
60;M;Dose ;17;32
60;M;Dose ;21;111
60;M;Dose ;22;24
60;M;Dose ;23;23
60;M;Dose ;24;6
60;M;Dose ;25;63
60;M;Dose ;26;68
60;M;Dose ;27;49
60;M;Dose ;28;13
60;M;Dose ;29;221
60;M;Dose ;31;135
60;M;Dose ;32;54
60;M;Dose ;33;226
60;M;Dose ;35;621
60;M;Dose ;41;147
60;M;Dose ;42;152
60;M;Dose ;43;263
60;M;Dose ;50;160
60;M;Dose ;51;91
60;M;Dose ;52;91
60;M;Dose ;53;10
60;M;Dose ;99;3
60;M;Dose ;NA;24
60;M;Dose Inicial ;25;1
60;M;Única ;12;1
60;M;Única ;13;21
60;M;Única ;15;1
60;M;Única ;21;1
60;M;Única ;22;1
60;M;Única ;23;2
60;M;Única ;24;54
60;M;Única ;26;2
60;M;Única ;29;4
60;M;Única ;31;5
60;M;Única ;33;2
60;M;Única ;35;431
60;M;Única ;41;46
60;M;Única ;42;12
60;M;Única ;43;3
60;M;Única ;50;1
60;M;Única ;52;1
60;M;Única ;53;1
60;M;Única ;NA;5
61;F;1ª Dose;11;6237
61;F;1ª Dose;12;2379
61;F;1ª Dose;13;10854
61;F;1ª Dose;14;1454
61;F;1ª Dose;15;24254
61;F;1ª Dose;16;1894
61;F;1ª Dose;17;5154
61;F;1ª Dose;21;21153
61;F;1ª Dose;22;14060
61;F;1ª Dose;23;31683
61;F;1ª Dose;24;15056
61;F;1ª Dose;25;18141
61;F;1ª Dose;26;40230
61;F;1ª Dose;27;12744
61;F;1ª Dose;28;8644
61;F;1ª Dose;29;60927
61;F;1ª Dose;31;106552
61;F;1ª Dose;32;20121
61;F;1ª Dose;33;91240
61;F;1ª Dose;35;203864
61;F;1ª Dose;41;59654
61;F;1ª Dose;42;35440
61;F;1ª Dose;43;67358
61;F;1ª Dose;50;12977
61;F;1ª Dose;51;13342
61;F;1ª Dose;52;30568
61;F;1ª Dose;53;13063
61;F;1ª Dose;99;108
61;F;1ª Dose;NA;3489
61;F;2ª Dose;11;1234
61;F;2ª Dose;12;1700
61;F;2ª Dose;13;9420
61;F;2ª Dose;14;1147
61;F;2ª Dose;15;17131
61;F;2ª Dose;16;1501
61;F;2ª Dose;17;899
61;F;2ª Dose;21;5619
61;F;2ª Dose;22;2217
61;F;2ª Dose;23;12811
61;F;2ª Dose;24;3186
61;F;2ª Dose;25;9024
61;F;2ª Dose;26;10339
61;F;2ª Dose;27;9335
61;F;2ª Dose;28;1221
61;F;2ª Dose;29;21556
61;F;2ª Dose;31;8191
61;F;2ª Dose;32;10800
61;F;2ª Dose;33;23507
61;F;2ª Dose;35;28146
61;F;2ª Dose;41;3204
61;F;2ª Dose;42;2047
61;F;2ª Dose;43;16710
61;F;2ª Dose;50;9686
61;F;2ª Dose;51;2647
61;F;2ª Dose;52;4085
61;F;2ª Dose;53;944
61;F;2ª Dose;99;17
61;F;2ª Dose;NA;846
61;F;3ª Dose;31;7
61;F;Dose ;11;15
61;F;Dose ;12;5
61;F;Dose ;13;2
61;F;Dose ;14;10
61;F;Dose ;15;19
61;F;Dose ;16;3
61;F;Dose ;17;11
61;F;Dose ;21;96
61;F;Dose ;22;8
61;F;Dose ;23;10
61;F;Dose ;24;6
61;F;Dose ;25;17
61;F;Dose ;26;48
61;F;Dose ;27;40
61;F;Dose ;28;5
61;F;Dose ;29;125
61;F;Dose ;31;55
61;F;Dose ;32;36
61;F;Dose ;33;160
61;F;Dose ;35;393
61;F;Dose ;41;71
61;F;Dose ;42;85
61;F;Dose ;43;139
61;F;Dose ;50;117
61;F;Dose ;51;46
61;F;Dose ;52;66
61;F;Dose ;53;5
61;F;Dose ;NA;8
61;F;Única ;13;15
61;F;Única ;23;3
61;F;Única ;24;25
61;F;Única ;28;1
61;F;Única ;29;3
61;F;Única ;31;2
61;F;Única ;35;276
61;F;Única ;41;57
61;F;Única ;42;10
61;F;Única ;43;2
61;F;Única ;51;2
61;F;Única ;52;1
61;F;Única ;NA;3
61;I;1ª Dose;35;1
61;M;1ª Dose;11;6281
61;M;1ª Dose;12;2231
61;M;1ª Dose;13;10105
61;M;1ª Dose;14;1492
61;M;1ª Dose;15;23526
61;M;1ª Dose;16;2062
61;M;1ª Dose;17;5227
61;M;1ª Dose;21;18655
61;M;1ª Dose;22;12328
61;M;1ª Dose;23;25717
61;M;1ª Dose;24;12571
61;M;1ª Dose;25;15104
61;M;1ª Dose;26;31669
61;M;1ª Dose;27;10223
61;M;1ª Dose;28;7128
61;M;1ª Dose;29;52207
61;M;1ª Dose;31;95351
61;M;1ª Dose;32;17895
61;M;1ª Dose;33;74325
61;M;1ª Dose;35;174433
61;M;1ª Dose;41;51353
61;M;1ª Dose;42;31979
61;M;1ª Dose;43;59499
61;M;1ª Dose;50;11578
61;M;1ª Dose;51;13662
61;M;1ª Dose;52;27117
61;M;1ª Dose;53;10385
61;M;1ª Dose;99;142
61;M;1ª Dose;NA;4768
61;M;2ª Dose;11;1216
61;M;2ª Dose;12;1554
61;M;2ª Dose;13;8555
61;M;2ª Dose;14;1130
61;M;2ª Dose;15;15910
61;M;2ª Dose;16;1433
61;M;2ª Dose;17;935
61;M;2ª Dose;21;5032
61;M;2ª Dose;22;1999
61;M;2ª Dose;23;9359
61;M;2ª Dose;24;2631
61;M;2ª Dose;25;7072
61;M;2ª Dose;26;7662
61;M;2ª Dose;27;7274
61;M;2ª Dose;28;973
61;M;2ª Dose;29;17053
61;M;2ª Dose;31;6655
61;M;2ª Dose;32;8707
61;M;2ª Dose;33;19387
61;M;2ª Dose;35;16869
61;M;2ª Dose;41;2371
61;M;2ª Dose;42;1619
61;M;2ª Dose;43;13261
61;M;2ª Dose;50;8130
61;M;2ª Dose;51;2617
61;M;2ª Dose;52;3397
61;M;2ª Dose;53;755
61;M;2ª Dose;99;29
61;M;2ª Dose;NA;1083
61;M;2ª Dose Revacinação ;25;1
61;M;3ª Dose;31;9
61;M;3ª Dose;33;1
61;M;Dose ;11;14
61;M;Dose ;12;8
61;M;Dose ;13;1
61;M;Dose ;14;9
61;M;Dose ;15;24
61;M;Dose ;16;8
61;M;Dose ;17;23
61;M;Dose ;21;73
61;M;Dose ;22;3
61;M;Dose ;23;12
61;M;Dose ;24;3
61;M;Dose ;25;23
61;M;Dose ;26;34
61;M;Dose ;27;26
61;M;Dose ;28;4
61;M;Dose ;29;160
61;M;Dose ;31;57
61;M;Dose ;32;34
61;M;Dose ;33;142
61;M;Dose ;35;415
61;M;Dose ;41;91
61;M;Dose ;42;94
61;M;Dose ;43;177
61;M;Dose ;50;145
61;M;Dose ;51;77
61;M;Dose ;52;53
61;M;Dose ;53;7
61;M;Dose ;99;5
61;M;Dose ;NA;16
61;M;Única ;13;6
61;M;Única ;15;1
61;M;Única ;23;1
61;M;Única ;24;31
61;M;Única ;25;1
61;M;Única ;26;2
61;M;Única ;27;1
61;M;Única ;29;3
61;M;Única ;31;5
61;M;Única ;35;291
61;M;Única ;41;45
61;M;Única ;42;5
61;M;Única ;43;7
61;M;Única ;50;1
61;M;Única ;51;3
61;M;Única ;52;1
61;M;Única ;53;1
61;M;Única ;NA;1
62;F;1ª Dose;11;6149
62;F;1ª Dose;12;2257
62;F;1ª Dose;13;10193
62;F;1ª Dose;14;1399
62;F;1ª Dose;15;23812
62;F;1ª Dose;16;1854
62;F;1ª Dose;17;4775
62;F;1ª Dose;21;20373
62;F;1ª Dose;22;13461
62;F;1ª Dose;23;30174
62;F;1ª Dose;24;13521
62;F;1ª Dose;25;16769
62;F;1ª Dose;26;37598
62;F;1ª Dose;27;12431
62;F;1ª Dose;28;7706
62;F;1ª Dose;29;58029
62;F;1ª Dose;31;103892
62;F;1ª Dose;32;19480
62;F;1ª Dose;33;89625
62;F;1ª Dose;35;195023
62;F;1ª Dose;41;58657
62;F;1ª Dose;42;33695
62;F;1ª Dose;43;65157
62;F;1ª Dose;50;12110
62;F;1ª Dose;51;12761
62;F;1ª Dose;52;28889
62;F;1ª Dose;53;12514
62;F;1ª Dose;99;102
62;F;1ª Dose;NA;3402
62;F;2ª Dose;11;1267
62;F;2ª Dose;12;1724
62;F;2ª Dose;13;8877
62;F;2ª Dose;14;1111
62;F;2ª Dose;15;17100
62;F;2ª Dose;16;1354
62;F;2ª Dose;17;929
62;F;2ª Dose;21;6777
62;F;2ª Dose;22;2240
62;F;2ª Dose;23;14965
62;F;2ª Dose;24;3311
62;F;2ª Dose;25;8109
62;F;2ª Dose;26;11435
62;F;2ª Dose;27;9409
62;F;2ª Dose;28;1901
62;F;2ª Dose;29;27311
62;F;2ª Dose;31;12295
62;F;2ª Dose;32;11166
62;F;2ª Dose;33;35728
62;F;2ª Dose;35;28604
62;F;2ª Dose;41;3904
62;F;2ª Dose;42;2637
62;F;2ª Dose;43;27491
62;F;2ª Dose;50;9856
62;F;2ª Dose;51;3113
62;F;2ª Dose;52;8899
62;F;2ª Dose;53;1307
62;F;2ª Dose;99;23
62;F;2ª Dose;NA;994
62;F;2ª Dose Revacinação ;35;1
62;F;3ª Dose;31;3
62;F;Dose ;11;13
62;F;Dose ;12;7
62;F;Dose ;13;1
62;F;Dose ;14;6
62;F;Dose ;15;9
62;F;Dose ;16;3
62;F;Dose ;17;13
62;F;Dose ;21;67
62;F;Dose ;22;5
62;F;Dose ;23;9
62;F;Dose ;24;5
62;F;Dose ;25;17
62;F;Dose ;26;29
62;F;Dose ;27;22
62;F;Dose ;28;6
62;F;Dose ;29;94
62;F;Dose ;31;39
62;F;Dose ;32;32
62;F;Dose ;33;151
62;F;Dose ;35;320
62;F;Dose ;41;54
62;F;Dose ;42;62
62;F;Dose ;43;106
62;F;Dose ;50;82
62;F;Dose ;51;34
62;F;Dose ;52;38
62;F;Dose ;53;3
62;F;Dose ;99;5
62;F;Dose ;NA;8
62;F;Única ;13;8
62;F;Única ;21;2
62;F;Única ;24;20
62;F;Única ;25;1
62;F;Única ;26;2
62;F;Única ;27;1
62;F;Única ;29;2
62;F;Única ;31;3
62;F;Única ;35;223
62;F;Única ;41;54
62;F;Única ;42;8
62;F;Única ;43;3
62;F;Única ;50;2
62;F;Única ;52;1
62;F;Única ;99;3
62;F;Única ;NA;2
62;I;1ª Dose;23;1
62;I;1ª Dose;32;1
62;I;1ª Dose;35;3
62;I;2ª Dose;35;1
62;M;1ª Dose;11;6174
62;M;1ª Dose;12;2183
62;M;1ª Dose;13;9875
62;M;1ª Dose;14;1357
62;M;1ª Dose;15;22694
62;M;1ª Dose;16;1959
62;M;1ª Dose;17;4973
62;M;1ª Dose;21;17618
62;M;1ª Dose;22;11476
62;M;1ª Dose;23;23481
62;M;1ª Dose;24;11424
62;M;1ª Dose;25;13664
62;M;1ª Dose;26;29292
62;M;1ª Dose;27;9933
62;M;1ª Dose;28;6489
62;M;1ª Dose;29;49983
62;M;1ª Dose;31;93115
62;M;1ª Dose;32;17451
62;M;1ª Dose;33;72648
62;M;1ª Dose;35;164617
62;M;1ª Dose;41;49863
62;M;1ª Dose;42;30586
62;M;1ª Dose;43;57123
62;M;1ª Dose;50;10945
62;M;1ª Dose;51;12785
62;M;1ª Dose;52;25862
62;M;1ª Dose;53;9739
62;M;1ª Dose;99;132
62;M;1ª Dose;NA;4496
62;M;1ª Dose Revacinação ;11;1
62;M;2ª Dose;11;1285
62;M;2ª Dose;12;1617
62;M;2ª Dose;13;8292
62;M;2ª Dose;14;1041
62;M;2ª Dose;15;15465
62;M;2ª Dose;16;1394
62;M;2ª Dose;17;925
62;M;2ª Dose;21;5637
62;M;2ª Dose;22;1818
62;M;2ª Dose;23;10617
62;M;2ª Dose;24;2660
62;M;2ª Dose;25;6399
62;M;2ª Dose;26;8463
62;M;2ª Dose;27;7190
62;M;2ª Dose;28;1498
62;M;2ª Dose;29;21865
62;M;2ª Dose;31;10126
62;M;2ª Dose;32;9188
62;M;2ª Dose;33;25780
62;M;2ª Dose;35;17808
62;M;2ª Dose;41;3127
62;M;2ª Dose;42;2119
62;M;2ª Dose;43;22504
62;M;2ª Dose;50;8368
62;M;2ª Dose;51;3012
62;M;2ª Dose;52;6913
62;M;2ª Dose;53;1060
62;M;2ª Dose;99;28
62;M;2ª Dose;NA;1238
62;M;3ª Dose;31;6
62;M;Dose ;11;17
62;M;Dose ;12;1
62;M;Dose ;13;1
62;M;Dose ;14;5
62;M;Dose ;15;23
62;M;Dose ;16;3
62;M;Dose ;17;19
62;M;Dose ;21;57
62;M;Dose ;22;7
62;M;Dose ;23;8
62;M;Dose ;24;4
62;M;Dose ;25;13
62;M;Dose ;26;27
62;M;Dose ;27;21
62;M;Dose ;28;9
62;M;Dose ;29;115
62;M;Dose ;31;56
62;M;Dose ;32;28
62;M;Dose ;33;123
62;M;Dose ;35;379
62;M;Dose ;41;77
62;M;Dose ;42;85
62;M;Dose ;43;135
62;M;Dose ;50;108
62;M;Dose ;51;44
62;M;Dose ;52;46
62;M;Dose ;53;8
62;M;Dose ;99;3
62;M;Dose ;NA;8
62;M;Única ;13;4
62;M;Única ;21;1
62;M;Única ;23;2
62;M;Única ;24;24
62;M;Única ;28;2
62;M;Única ;29;1
62;M;Única ;31;1
62;M;Única ;35;279
62;M;Única ;41;33
62;M;Única ;42;9
62;M;Única ;43;6
62;M;Única ;52;1
62;M;Única ;NA;2
63;F;1ª Dose;11;5820
63;F;1ª Dose;12;2158
63;F;1ª Dose;13;9742
63;F;1ª Dose;14;1412
63;F;1ª Dose;15;23402
63;F;1ª Dose;16;1807
63;F;1ª Dose;17;4983
63;F;1ª Dose;21;22064
63;F;1ª Dose;22;13891
63;F;1ª Dose;23;32011
63;F;1ª Dose;24;14873
63;F;1ª Dose;25;17451
63;F;1ª Dose;26;36898
63;F;1ª Dose;27;12054
63;F;1ª Dose;28;7550
63;F;1ª Dose;29;58737
63;F;1ª Dose;31;103085
63;F;1ª Dose;32;19508
63;F;1ª Dose;33;90433
63;F;1ª Dose;35;202914
63;F;1ª Dose;41;58233
63;F;1ª Dose;42;33388
63;F;1ª Dose;43;63993
63;F;1ª Dose;50;12059
63;F;1ª Dose;51;12679
63;F;1ª Dose;52;28473
63;F;1ª Dose;53;12235
63;F;1ª Dose;99;131
63;F;1ª Dose;NA;3398
63;F;1ª Dose Revacinação ;11;1
63;F;2ª Dose;11;1963
63;F;2ª Dose;12;1657
63;F;2ª Dose;13;8084
63;F;2ª Dose;14;1168
63;F;2ª Dose;15;18360
63;F;2ª Dose;16;1408
63;F;2ª Dose;17;1049
63;F;2ª Dose;21;10729
63;F;2ª Dose;22;2717
63;F;2ª Dose;23;16581
63;F;2ª Dose;24;5928
63;F;2ª Dose;25;9204
63;F;2ª Dose;26;13819
63;F;2ª Dose;27;9993
63;F;2ª Dose;28;3784
63;F;2ª Dose;29;33455
63;F;2ª Dose;31;17431
63;F;2ª Dose;32;12227
63;F;2ª Dose;33;43428
63;F;2ª Dose;35;30875
63;F;2ª Dose;41;6045
63;F;2ª Dose;42;4379
63;F;2ª Dose;43;40686
63;F;2ª Dose;50;10149
63;F;2ª Dose;51;3456
63;F;2ª Dose;52;11005
63;F;2ª Dose;53;1575
63;F;2ª Dose;99;28
63;F;2ª Dose;NA;1192
63;F;3ª Dose;31;8
63;F;Dose ;11;12
63;F;Dose ;12;4
63;F;Dose ;13;2
63;F;Dose ;14;6
63;F;Dose ;15;14
63;F;Dose ;16;1
63;F;Dose ;17;25
63;F;Dose ;21;73
63;F;Dose ;22;7
63;F;Dose ;23;5
63;F;Dose ;24;3
63;F;Dose ;25;11
63;F;Dose ;26;24
63;F;Dose ;27;23
63;F;Dose ;28;5
63;F;Dose ;29;74
63;F;Dose ;31;38
63;F;Dose ;32;27
63;F;Dose ;33;139
63;F;Dose ;35;344
63;F;Dose ;41;42
63;F;Dose ;42;61
63;F;Dose ;43;107
63;F;Dose ;50;75
63;F;Dose ;51;27
63;F;Dose ;52;31
63;F;Dose ;53;2
63;F;Dose ;NA;4
63;F;Única ;12;1
63;F;Única ;13;7
63;F;Única ;23;2
63;F;Única ;24;20
63;F;Única ;25;1
63;F;Única ;26;2
63;F;Única ;27;1
63;F;Única ;29;2
63;F;Única ;31;1
63;F;Única ;33;1
63;F;Única ;35;233
63;F;Única ;41;71
63;F;Única ;42;6
63;F;Única ;43;3
63;F;Única ;NA;1
63;M;1ª Dose;11;6049
63;M;1ª Dose;12;2123
63;M;1ª Dose;13;9344
63;M;1ª Dose;14;1363
63;M;1ª Dose;15;22539
63;M;1ª Dose;16;1629
63;M;1ª Dose;17;4927
63;M;1ª Dose;21;19491
63;M;1ª Dose;22;11910
63;M;1ª Dose;23;24802
63;M;1ª Dose;24;12122
63;M;1ª Dose;25;13971
63;M;1ª Dose;26;28513
63;M;1ª Dose;27;9768
63;M;1ª Dose;28;6237
63;M;1ª Dose;29;50201
63;M;1ª Dose;31;91157
63;M;1ª Dose;32;17239
63;M;1ª Dose;33;71493
63;M;1ª Dose;35;171374
63;M;1ª Dose;41;49700
63;M;1ª Dose;42;29906
63;M;1ª Dose;43;56173
63;M;1ª Dose;50;10893
63;M;1ª Dose;51;12774
63;M;1ª Dose;52;25394
63;M;1ª Dose;53;9514
63;M;1ª Dose;99;131
63;M;1ª Dose;NA;4479
63;M;2ª Dose;11;2013
63;M;2ª Dose;12;1572
63;M;2ª Dose;13;7653
63;M;2ª Dose;14;1097
63;M;2ª Dose;15;16971
63;M;2ª Dose;16;1225
63;M;2ª Dose;17;1012
63;M;2ª Dose;21;9214
63;M;2ª Dose;22;2395
63;M;2ª Dose;23;11598
63;M;2ª Dose;24;4551
63;M;2ª Dose;25;7180
63;M;2ª Dose;26;10280
63;M;2ª Dose;27;7945
63;M;2ª Dose;28;2819
63;M;2ª Dose;29;26806
63;M;2ª Dose;31;14260
63;M;2ª Dose;32;10106
63;M;2ª Dose;33;33458
63;M;2ª Dose;35;20891
63;M;2ª Dose;41;5004
